,BD1,BD2
1081,0.015625,0.015625
1082,0.015625,0.015625
1083,0.015625,0.015625
1084,0.015625,0.015625
1085,0.015625,-0.015625
1086,0.015625,-0.015625
1087,0.015625,-0.015625
1088,-0.015625,-0.015625
1089,0.015625,-0.015625
1090,-0.015625,-0.015625
1091,0.015625,0.015625
1092,0.015625,0.015625
1093,0.015625,-0.015625
1094,-0.015625,0.015625
1095,-0.015625,-0.015625
1096,0.015625,0.015625
1097,0.015625,-0.015625
1098,-0.015625,-0.015625
1099,0.015625,-0.015625
1100,0.015625,0.015625
1101,0.015625,0.015625
1102,0.015625,-0.015625
1103,0.015625,-0.015625
1104,0.015625,-0.015625
1105,0.015625,-0.015625
1106,0.015625,-0.015625
1107,0.015625,0.015625
1108,0.015625,-0.015625
1109,0.015625,-0.015625
1110,-0.015625,0.015625
1111,-0.015625,0.015625
1112,0.015625,-0.015625
1113,0.015625,0.015625
1114,-0.015625,-0.015625
1115,0.015625,-0.015625
1116,0.015625,-0.015625
1117,0.015625,-0.015625
1118,0.015625,0.015625
1119,0.015625,0.015625
1120,0.015625,0.015625
1121,0.015625,-0.015625
1122,0.015625,-0.015625
1123,-0.015625,-0.015625
1124,0.015625,0.015625
1125,0.015625,0.015625
1126,0.015625,0.015625
1127,-0.015625,0.015625
1128,-0.015625,0.015625
1129,-0.015625,0.015625
1130,-0.015625,0.015625
1131,-0.015625,0.015625
1132,-0.015625,0.015625
1133,-0.015625,-0.015625
1134,-0.015625,-0.015625
1135,-0.015625,0.015625
1136,-0.015625,-0.015625
1137,-0.015625,-0.015625
1138,-0.015625,-0.015625
1139,0.015625,0.015625
1140,-0.015625,-0.015625
1141,0.015625,0.015625
1142,0.015625,0.015625
1143,0.015625,0.015625
1144,0.015625,0.015625
1145,0.015625,0.015625
1146,0.015625,-0.015625
1147,0.015625,-0.015625
1148,0.015625,0.015625
1149,0.015625,0.015625
1150,0.015625,-0.015625
1151,0.015625,-0.015625
1152,-0.015625,-0.015625
1153,-0.015625,-0.015625
1154,0.015625,-0.015625
1155,-0.015625,0.015625
1156,-0.015625,-0.015625
1157,0.015625,-0.015625
1158,-0.015625,-0.015625
1159,-0.015625,-0.015625
1160,-0.015625,-0.015625
1161,-0.015625,-0.015625
1162,0.015625,-0.015625
1163,-0.015625,-0.015625
1164,0.015625,-0.015625
1165,0.015625,-0.015625
1166,0.015625,-0.015625
1167,0.015625,-0.015625
1168,0.015625,0.015625
1169,0.015625,-0.015625
1170,0.015625,-0.015625
1171,0.015625,-0.015625
1172,-0.015625,-0.015625
1173,-0.015625,-0.015625
1174,-0.015625,-0.015625
1175,-0.015625,-0.015625
1176,-0.015625,-0.015625
1177,0.015625,-0.015625
1178,0.015625,-0.015625
1179,0.015625,-0.015625
1180,0.015625,-0.015625
1181,0.015625,-0.015625
1182,0.015625,0.015625
1183,0.015625,-0.015625
1184,0.015625,-0.015625
1185,-0.015625,-0.015625
1186,0.015625,-0.015625
1187,-0.015625,0.015625
1188,-0.015625,0.015625
1189,0.015625,0.015625
1190,0.015625,0.015625
1191,0.015625,0.015625
1192,-0.015625,0.015625
1193,-0.015625,0.015625
1194,-0.015625,0.015625
1195,-0.015625,0.015625
1196,-0.015625,0.015625
1197,-0.015625,-0.015625
1198,-0.015625,0.015625
1199,-0.015625,-0.015625
1200,-0.015625,0.015625
1201,0.015625,-0.015625
1202,0.015625,-0.015625
1203,-0.015625,0.015625
1204,-0.015625,0.015625
1205,-0.015625,-0.015625
1206,0.015625,-0.015625
1207,0.015625,0.015625
1208,0.015625,-0.015625
1209,0.015625,-0.015625
1210,0.015625,0.015625
1211,0.015625,0.015625
1212,0.015625,-0.015625
1213,0.015625,-0.015625
1214,0.015625,0.015625
1215,0.015625,-0.015625
1216,-0.015625,0.015625
1217,0.015625,0.015625
1218,0.015625,-0.015625
1219,-0.015625,-0.015625
1220,0.015625,-0.015625
1221,0.015625,-0.015625
1222,0.015625,-0.015625
1223,-0.015625,-0.015625
1224,0.015625,-0.015625
1225,0.015625,-0.015625
1226,-0.015625,-0.015625
1227,-0.015625,0.015625
1228,-0.015625,-0.015625
1229,-0.015625,0.015625
1230,0.015625,0.015625
1231,-0.015625,-0.015625
1232,0.015625,-0.015625
1233,0.015625,-0.015625
1234,0.015625,-0.015625
1235,0.015625,0.015625
1236,-0.015625,-0.015625
1237,-0.015625,-0.015625
1238,0.015625,-0.015625
1239,0.015625,0.015625
1240,-0.015625,-0.015625
1241,0.015625,-0.015625
1242,-0.015625,-0.015625
1243,-0.015625,-0.015625
1244,0.015625,0.015625
1245,0.015625,-0.015625
1246,0.015625,0.015625
1247,0.015625,-0.015625
1248,0.015625,-0.015625
1249,0.015625,-0.015625
1250,0.015625,-0.015625
1251,0.015625,-0.015625
1252,-0.015625,-0.015625
1253,0.015625,-0.015625
1254,-0.015625,0.015625
1255,0.015625,0.015625
1256,-0.015625,0.015625
1257,0.015625,0.015625
1258,-0.015625,0.015625
1259,0.015625,0.015625
1260,0.015625,-0.015625
1261,0.015625,0.015625
1262,-0.015625,-0.015625
1263,-0.015625,-0.015625
1264,-0.015625,-0.015625
1265,-0.015625,0.015625
1266,0.015625,0.015625
1267,-0.015625,0.015625
1268,-0.015625,-0.015625
1269,-0.015625,0.015625
1270,0.015625,0.015625
1271,0.015625,-0.015625
1272,0.015625,0.015625
1273,0.015625,0.015625
1274,0.015625,0.015625
1275,0.015625,0.015625
1276,0.015625,-0.015625
1277,0.015625,0.015625
1278,0.015625,-0.015625
1279,0.015625,-0.015625
1280,-0.015625,0.015625
1281,-0.015625,-0.015625
1282,-0.015625,-0.015625
1283,0.015625,0.015625
1284,-0.015625,-0.015625
1285,-0.015625,0.015625
1286,-0.015625,-0.015625
1287,-0.015625,0.015625
1288,0.015625,0.015625
1289,-0.015625,0.015625
1290,-0.015625,-0.015625
1291,-0.015625,-0.015625
1292,-0.015625,-0.015625
1293,-0.015625,-0.015625
1294,-0.015625,-0.015625
1295,0.015625,-0.015625
1296,-0.015625,-0.015625
1297,-0.015625,0.015625
1298,-0.015625,-0.015625
1299,0.015625,-0.015625
1300,0.015625,-0.015625
1301,-0.015625,-0.015625
1302,-0.015625,-0.015625
1303,-0.015625,0.015625
1304,0.015625,-0.015625
1305,-0.015625,-0.015625
1306,-0.015625,-0.015625
1307,-0.015625,-0.015625
1308,0.015625,0.015625
1309,0.015625,-0.015625
1310,-0.015625,0.015625
1311,0.015625,-0.015625
1312,0.015625,-0.015625
1313,0.015625,-0.015625
1314,0.015625,-0.015625
1315,-0.015625,-0.015625
1316,-0.015625,-0.015625
1317,0.015625,0.015625
1318,-0.015625,-0.015625
1319,-0.015625,0.015625
1320,-0.015625,0.015625
1321,-0.015625,0.015625
1322,-0.015625,0.015625
1323,-0.015625,0.015625
1324,-0.015625,-0.015625
1325,-0.015625,-0.015625
1326,-0.015625,-0.015625
1327,-0.015625,0.015625
1328,-0.015625,0.015625
1329,-0.015625,0.015625
1330,-0.015625,0.015625
1331,0.015625,0.015625
1332,0.015625,0.015625
1333,-0.015625,-0.015625
1334,-0.015625,-0.015625
1335,-0.015625,-0.015625
1336,0.015625,0.015625
1337,0.015625,0.015625
1338,-0.015625,-0.015625
1339,0.015625,-0.015625
1340,0.015625,0.015625
1341,-0.015625,0.015625
1342,-0.015625,-0.015625
1343,0.015625,0.015625
1344,-0.015625,0.015625
1345,-0.015625,0.015625
1346,-0.015625,0.015625
1347,-0.015625,0.015625
1348,-0.015625,-0.015625
1349,-0.015625,-0.015625
1350,-0.015625,-0.015625
1351,-0.015625,-0.015625
1352,0.015625,-0.015625
1353,0.015625,-0.015625
1354,-0.015625,-0.015625
1355,-0.015625,0.015625
1356,0.015625,-0.015625
1357,-0.015625,-0.015625
1358,-0.015625,-0.015625
1359,0.015625,0.015625
1360,0.015625,-0.015625
1361,0.015625,-0.015625
1362,0.015625,0.015625
1363,-0.015625,0.015625
1364,0.015625,-0.015625
1365,0.015625,0.015625
1366,0.015625,-0.015625
1367,-0.015625,-0.015625
1368,0.015625,-0.015625
1369,-0.015625,-0.015625
1370,-0.015625,-0.015625
1371,0.015625,-0.015625
1372,0.015625,-0.015625
1373,0.015625,-0.015625
1374,-0.015625,-0.015625
1375,0.015625,-0.015625
1376,0.015625,0.015625
1377,0.015625,-0.015625
1378,0.015625,0.015625
1379,-0.015625,-0.015625
1380,0.015625,-0.015625
1381,0.015625,-0.015625
1382,0.015625,0.015625
1383,-0.015625,0.015625
1384,-0.015625,-0.015625
1385,-0.015625,0.015625
1386,-0.015625,-0.015625
1387,-0.015625,0.015625
1388,-0.015625,-0.015625
1389,0.015625,-0.015625
1390,-0.015625,0.015625
1391,-0.015625,-0.015625
1392,0.015625,-0.015625
1393,-0.015625,-0.015625
1394,-0.015625,-0.015625
1395,-0.015625,-0.015625
1396,-0.015625,0.015625
1397,-0.015625,0.015625
1398,0.015625,-0.015625
1399,0.015625,-0.015625
1400,0.015625,-0.015625
1401,0.015625,-0.015625
1402,0.015625,0.015625
1403,0.015625,-0.015625
1404,0.015625,-0.015625
1405,0.015625,0.015625
1406,-0.015625,0.015625
1407,-0.015625,0.015625
1408,-0.015625,0.015625
1409,-0.015625,0.015625
1410,0.015625,-0.015625
1411,-0.015625,-0.015625
1412,-0.015625,0.015625
1413,-0.015625,-0.015625
1414,-0.015625,-0.015625
1415,-0.015625,-0.015625
1416,-0.015625,0.015625
1417,-0.015625,0.015625
1418,-0.015625,-0.015625
1419,0.015625,0.015625
1420,-0.015625,-0.015625
1421,-0.015625,-0.015625
1422,0.015625,0.015625
1423,-0.015625,-0.015625
1424,-0.015625,-0.015625
1425,0.015625,-0.015625
1426,0.015625,-0.015625
1427,0.015625,-0.015625
1428,-0.015625,0.015625
1429,-0.015625,-0.015625
1430,-0.015625,-0.015625
1431,-0.015625,-0.015625
1432,-0.015625,-0.015625
1433,-0.015625,-0.015625
1434,-0.015625,0.015625
1435,-0.015625,-0.015625
1436,-0.015625,-0.015625
1437,-0.015625,-0.015625
1438,-0.015625,-0.015625
1439,0.015625,0.015625
1440,0.015625,-0.015625
1441,0.015625,-0.015625
1442,-0.015625,-0.015625
1443,0.015625,-0.015625
1444,0.015625,-0.015625
1445,-0.015625,-0.015625
1446,-0.015625,-0.015625
1447,-0.015625,-0.015625
1448,0.015625,-0.015625
1449,-0.015625,0.015625
1450,0.015625,0.015625
1451,-0.015625,0.015625
1452,0.015625,-0.015625
1453,0.015625,-0.015625
1454,-0.015625,-0.015625
1455,0.015625,0.015625
1456,-0.015625,-0.015625
1457,0.015625,-0.015625
1458,-0.015625,-0.015625
1459,0.015625,-0.015625
1460,-0.015625,-0.015625
1461,-0.015625,-0.015625
1462,-0.015625,-0.015625
1463,-0.015625,-0.015625
1464,-0.015625,-0.015625
1465,0.015625,-0.015625
1466,-0.015625,-0.015625
1467,-0.015625,-0.015625
1468,0.015625,-0.015625
1469,-0.015625,0.015625
1470,-0.015625,-0.015625
1471,-0.015625,-0.015625
1472,0.015625,0.015625
1473,-0.015625,0.015625
1474,-0.015625,-0.015625
1475,-0.015625,0.015625
1476,0.015625,-0.015625
1477,0.015625,-0.015625
1478,-0.015625,-0.015625
1479,-0.015625,-0.015625
1480,-0.015625,-0.015625
1481,0.015625,-0.015625
1482,-0.015625,-0.015625
1483,-0.015625,0.015625
1484,-0.015625,-0.015625
1485,0.015625,-0.015625
1486,-0.015625,-0.015625
1487,-0.015625,-0.015625
1488,-0.015625,-0.015625
1489,0.015625,0.015625
1490,-0.015625,-0.015625
1491,-0.015625,-0.015625
1492,0.015625,-0.015625
1493,-0.015625,0.015625
1494,0.015625,0.015625
1495,-0.015625,-0.015625
1496,-0.015625,-0.015625
1497,-0.015625,-0.015625
1498,0.015625,-0.015625
1499,-0.015625,-0.015625
1500,0.015625,0.015625
1501,-0.015625,0.015625
1502,-0.015625,0.015625
1503,-0.015625,-0.015625
1504,-0.015625,-0.015625
1505,-0.015625,-0.015625
1506,0.015625,-0.015625
1507,0.015625,-0.015625
1508,0.015625,0.015625
1509,-0.015625,-0.015625
1510,0.015625,0.015625
1511,-0.015625,-0.015625
1512,-0.015625,-0.015625
1513,0.015625,-0.015625
1514,-0.015625,-0.015625
1515,-0.015625,0.015625
1516,0.015625,-0.015625
1517,-0.015625,-0.015625
1518,0.015625,-0.015625
1519,-0.015625,0.015625
1520,-0.015625,-0.015625
1521,-0.015625,-0.015625
1522,-0.015625,-0.015625
1523,-0.015625,0.015625
1524,-0.015625,0.015625
1525,-0.015625,0.015625
1526,0.015625,0.015625
1527,0.015625,-0.015625
1528,0.015625,0.015625
1529,0.015625,-0.015625
1530,0.015625,-0.015625
1531,-0.015625,-0.015625
1532,-0.015625,-0.015625
1533,0.015625,-0.015625
1534,-0.015625,-0.015625
1535,0.015625,-0.015625
1536,0.015625,0.015625
1537,0.015625,0.015625
1538,-0.015625,0.015625
1539,-0.015625,-0.015625
1540,0.015625,-0.015625
1541,0.015625,-0.015625
1542,-0.015625,0.015625
1543,0.015625,-0.015625
1544,-0.015625,-0.015625
1545,-0.015625,-0.015625
1546,-0.015625,-0.015625
1547,-0.015625,-0.015625
1548,0.015625,-0.015625
1549,0.015625,-0.015625
1550,-0.015625,-0.015625
1551,-0.015625,0.015625
1552,0.015625,0.015625
1553,0.015625,-0.015625
1554,-0.015625,-0.015625
1555,-0.015625,-0.015625
1556,-0.015625,0.015625
1557,0.015625,-0.015625
1558,-0.015625,-0.015625
1559,-0.015625,-0.015625
1560,0.015625,0.015625
1561,0.015625,0.015625
1562,-0.015625,-0.015625
1563,-0.015625,-0.015625
1564,0.015625,-0.015625
1565,-0.015625,-0.015625
1566,-0.015625,-0.015625
1567,-0.015625,-0.015625
1568,0.015625,0.015625
1569,-0.015625,-0.015625
1570,-0.015625,-0.015625
1571,-0.015625,-0.015625
1572,0.015625,0.015625
1573,0.015625,0.015625
1574,-0.015625,-0.015625
1575,-0.015625,-0.015625
1576,0.015625,-0.015625
1577,0.015625,-0.015625
1578,-0.015625,0.015625
1579,-0.015625,-0.015625
1580,-0.015625,-0.015625
1581,-0.015625,-0.015625
1582,-0.015625,-0.015625
1583,0.015625,0.015625
1584,-0.015625,0.015625
1585,0.015625,-0.015625
1586,-0.015625,-0.015625
1587,-0.015625,0.015625
1588,-0.015625,-0.015625
1589,-0.015625,0.015625
1590,-0.015625,-0.015625
1591,0.015625,-0.015625
1592,0.015625,-0.015625
1593,0.015625,-0.015625
1594,0.015625,-0.015625
1595,-0.015625,-0.015625
1596,0.015625,0.015625
1597,-0.015625,0.015625
1598,-0.015625,-0.015625
1599,-0.015625,-0.015625
1600,0.015625,0.015625
1601,0.015625,0.015625
1602,-0.015625,0.015625
1603,0.015625,0.015625
1604,0.015625,-0.015625
1605,0.015625,-0.015625
1606,-0.015625,-0.015625
1607,-0.015625,-0.015625
1608,-0.015625,-0.015625
1609,-0.015625,0.015625
1610,0.015625,-0.015625
1611,-0.015625,-0.015625
1612,0.015625,-0.015625
1613,0.015625,0.015625
1614,-0.015625,-0.015625
1615,-0.015625,0.015625
1616,0.015625,0.015625
1617,0.015625,-0.015625
1618,-0.015625,0.015625
1619,-0.015625,-0.015625
1620,0.015625,-0.015625
1621,0.015625,-0.015625
1622,-0.015625,-0.015625
1623,-0.015625,-0.015625
1624,0.015625,0.015625
1625,-0.015625,-0.015625
1626,-0.015625,-0.015625
1627,0.015625,-0.015625
1628,-0.015625,0.015625
1629,0.015625,0.015625
1630,-0.015625,-0.015625
1631,-0.015625,0.015625
1632,-0.015625,-0.015625
1633,-0.015625,-0.015625
1634,-0.015625,0.015625
1635,-0.015625,-0.015625
1636,0.015625,0.015625
1637,-0.015625,-0.015625
1638,-0.015625,-0.015625
1639,-0.015625,0.015625
1640,0.015625,0.015625
1641,0.015625,-0.015625
1642,-0.015625,0.015625
1643,-0.015625,-0.015625
1644,-0.015625,-0.015625
1645,-0.015625,0.015625
1646,-0.015625,0.015625
1647,-0.015625,-0.015625
1648,-0.015625,-0.015625
1649,0.015625,-0.015625
1650,-0.015625,0.015625
1651,-0.015625,0.015625
1652,-0.015625,-0.015625
1653,-0.015625,0.015625
1654,0.015625,-0.015625
1655,-0.015625,-0.015625
1656,-0.015625,-0.015625
1657,0.015625,-0.015625
1658,-0.015625,-0.015625
1659,-0.015625,-0.015625
1660,-0.015625,-0.015625
1661,0.015625,0.015625
1662,0.015625,-0.015625
1663,0.015625,-0.015625
1664,-0.015625,0.015625
1665,-0.015625,-0.015625
1666,-0.015625,-0.015625
1667,-0.015625,-0.015625
1668,0.015625,0.015625
1669,0.015625,-0.015625
1670,-0.015625,-0.015625
1671,-0.015625,-0.015625
1672,-0.015625,-0.015625
1673,-0.015625,-0.015625
1674,-0.015625,-0.015625
1675,-0.015625,-0.015625
1676,-0.015625,-0.015625
1677,-0.015625,0.015625
1678,-0.015625,-0.015625
1679,-0.015625,0.015625
1680,0.015625,-0.015625
1681,-0.015625,0.015625
1682,-0.015625,-0.015625
1683,-0.015625,-0.015625
1684,-0.015625,-0.015625
1685,-0.015625,-0.015625
1686,0.015625,0.015625
1687,-0.015625,0.015625
1688,0.015625,-0.015625
1689,-0.015625,0.015625
1690,-0.015625,-0.015625
1691,0.015625,-0.015625
1692,-0.015625,-0.015625
1693,-0.015625,-0.015625
1694,-0.015625,0.015625
1695,-0.015625,-0.015625
1696,0.015625,-0.015625
1697,-0.015625,-0.015625
1698,-0.015625,-0.015625
1699,0.015625,-0.015625
1700,-0.015625,0.015625
1701,-0.015625,-0.015625
1702,0.015625,0.015625
1703,0.015625,-0.015625
1704,0.015625,-0.015625
1705,-0.015625,-0.015625
1706,0.015625,0.015625
1707,-0.015625,0.015625
1708,-0.015625,-0.015625
1709,0.015625,-0.015625
1710,-0.015625,0.015625
1711,-0.015625,0.015625
1712,0.015625,-0.015625
1713,-0.015625,0.015625
1714,-0.015625,-0.015625
1715,-0.015625,-0.015625
1716,-0.015625,-0.015625
1717,0.015625,-0.015625
1718,0.015625,-0.015625
1719,-0.015625,-0.015625
1720,-0.015625,-0.015625
1721,-0.015625,0.015625
1722,-0.015625,-0.015625
1723,0.015625,-0.015625
1724,-0.015625,0.015625
1725,0.015625,0.015625
1726,-0.015625,0.015625
1727,0.015625,0.015625
1728,0.015625,-0.015625
1729,0.015625,0.015625
1730,0.015625,-0.015625
1731,0.015625,-0.015625
1732,-0.015625,-0.015625
1733,0.015625,0.015625
1734,-0.015625,-0.015625
1735,-0.015625,0.015625
1736,-0.015625,-0.015625
1737,-0.015625,-0.015625
1738,-0.015625,-0.015625
1739,-0.015625,-0.015625
1740,-0.015625,0.015625
1741,0.015625,-0.015625
1742,-0.015625,-0.015625
1743,-0.015625,0.015625
1744,0.015625,0.015625
1745,-0.015625,0.015625
1746,0.015625,0.015625
1747,-0.015625,-0.015625
1748,0.015625,0.015625
1749,-0.015625,-0.015625
1750,-0.015625,-0.015625
1751,0.015625,-0.015625
1752,0.015625,-0.015625
1753,-0.015625,-0.015625
1754,0.015625,-0.015625
1755,-0.015625,-0.015625
1756,0.015625,-0.015625
1757,0.015625,-0.015625
1758,-0.015625,-0.015625
1759,0.015625,0.015625
1760,0.015625,0.015625
1761,0.015625,-0.015625
1762,-0.015625,0.015625
1763,0.015625,-0.015625
1764,0.015625,0.015625
1765,0.015625,0.015625
1766,0.015625,-0.015625
1767,-0.015625,-0.015625
1768,0.015625,-0.015625
1769,-0.015625,-0.015625
1770,0.015625,0.015625
1771,-0.015625,-0.015625
1772,0.015625,-0.015625
1773,0.015625,0.015625
1774,0.015625,-0.015625
1775,-0.015625,0.015625
1776,-0.015625,0.015625
1777,0.015625,-0.015625
1778,-0.015625,0.015625
1779,0.015625,-0.015625
1780,-0.015625,-0.015625
1781,0.015625,-0.015625
1782,-0.015625,-0.015625
1783,-0.015625,-0.015625
1784,0.015625,-0.015625
1785,-0.015625,-0.015625
1786,0.015625,-0.015625
1787,-0.015625,0.015625
1788,0.015625,0.015625
1789,-0.015625,-0.015625
1790,-0.015625,-0.015625
1791,0.015625,-0.015625
1792,-0.015625,-0.015625
1793,0.015625,-0.015625
1794,0.015625,-0.015625
1795,0.015625,-0.015625
1796,0.015625,-0.015625
1797,0.015625,-0.015625
1798,0.015625,0.015625
1799,0.015625,0.015625
1800,0.015625,0.015625
1801,-0.015625,-0.015625
1802,-0.015625,0.015625
1803,-0.015625,-0.015625
1804,-0.015625,-0.015625
1805,-0.015625,-0.015625
1806,-0.015625,-0.015625
1807,0.015625,-0.015625
1808,0.015625,0.015625
1809,-0.015625,-0.015625
1810,0.015625,-0.015625
1811,0.015625,-0.015625
1812,0.015625,0.015625
1813,0.015625,-0.015625
1814,0.015625,0.015625
1815,-0.015625,-0.015625
1816,0.015625,-0.015625
1817,-0.015625,-0.015625
1818,-0.015625,0.015625
1819,-0.015625,-0.015625
1820,0.015625,0.015625
1821,0.015625,0.015625
1822,-0.015625,-0.015625
1823,-0.015625,-0.015625
1824,-0.015625,0.015625
1825,0.015625,0.015625
1826,-0.015625,-0.015625
1827,-0.015625,0.015625
1828,0.015625,0.015625
1829,-0.015625,0.015625
1830,-0.015625,0.015625
1831,-0.015625,-0.015625
1832,-0.015625,-0.015625
1833,-0.015625,0.015625
1834,-0.015625,0.015625
1835,0.015625,-0.015625
1836,0.015625,0.015625
1837,0.015625,0.015625
1838,-0.015625,0.015625
1839,0.015625,0.015625
1840,-0.015625,0.015625
1841,-0.015625,0.015625
1842,-0.015625,0.015625
1843,-0.015625,0.015625
1844,0.015625,0.015625
1845,-0.015625,-0.015625
1846,-0.015625,0.015625
1847,-0.015625,-0.015625
1848,-0.015625,-0.015625
1849,-0.015625,-0.015625
1850,-0.015625,-0.015625
1851,-0.015625,-0.015625
1852,-0.015625,-0.015625
1853,0.015625,0.015625
1854,0.015625,-0.015625
1855,-0.015625,-0.015625
1856,-0.015625,-0.015625
1857,0.015625,-0.015625
1858,-0.015625,-0.015625
1859,-0.015625,-0.015625
1860,0.015625,-0.015625
1861,0.015625,-0.015625
1862,-0.015625,-0.015625
1863,-0.015625,0.015625
1864,0.015625,0.015625
1865,0.015625,0.015625
1866,-0.015625,-0.015625
1867,-0.015625,-0.015625
1868,-0.015625,-0.015625
1869,-0.015625,-0.015625
1870,0.015625,-0.015625
1871,0.015625,-0.015625
1872,-0.015625,0.015625
1873,-0.015625,-0.015625
1874,-0.015625,-0.015625
1875,0.015625,0.015625
1876,0.015625,-0.015625
1877,-0.015625,0.015625
1878,-0.015625,0.015625
1879,-0.015625,-0.015625
1880,-0.015625,-0.015625
1881,0.015625,-0.015625
1882,-0.015625,0.015625
1883,-0.015625,-0.015625
1884,0.015625,-0.015625
1885,-0.015625,0.015625
1886,-0.015625,0.015625
1887,0.015625,0.015625
1888,-0.015625,0.015625
1889,-0.015625,0.015625
1890,0.015625,0.015625
1891,-0.015625,0.015625
1892,0.015625,0.015625
1893,-0.015625,-0.015625
1894,-0.015625,-0.015625
1895,-0.015625,0.015625
1896,-0.015625,-0.015625
1897,-0.015625,0.015625
1898,-0.015625,-0.015625
1899,-0.015625,0.015625
1900,0.015625,0.015625
1901,0.015625,0.015625
1902,-0.015625,0.015625
1903,0.015625,0.015625
1904,-0.015625,0.015625
1905,-0.015625,0.015625
1906,0.015625,0.015625
1907,-0.015625,0.015625
1908,-0.015625,0.015625
1909,-0.015625,-0.015625
1910,-0.015625,-0.015625
1911,-0.015625,-0.015625
1912,0.015625,-0.015625
1913,-0.015625,0.015625
1914,0.015625,0.015625
1915,0.015625,-0.015625
1916,-0.015625,-0.015625
1917,-0.015625,0.015625
1918,-0.015625,-0.015625
1919,-0.015625,0.015625
1920,0.015625,-0.015625
1921,-0.015625,0.015625
1922,-0.015625,-0.015625
1923,-0.015625,-0.015625
1924,-0.015625,-0.015625
1925,-0.015625,-0.015625
1926,-0.015625,-0.015625
1927,-0.015625,0.015625
1928,-0.015625,-0.015625
1929,-0.015625,-0.015625
1930,-0.015625,-0.015625
1931,-0.015625,-0.015625
1932,-0.015625,0.015625
1933,-0.015625,0.015625
1934,-0.015625,-0.015625
1935,-0.015625,-0.015625
1936,0.015625,-0.015625
1937,-0.015625,-0.015625
1938,-0.015625,-0.015625
1939,-0.015625,-0.015625
1940,0.015625,-0.015625
1941,-0.015625,-0.015625
1942,0.015625,0.015625
1943,-0.015625,-0.015625
1944,0.015625,-0.015625
1945,0.015625,-0.015625
1946,0.015625,-0.015625
1947,-0.015625,-0.015625
1948,0.015625,-0.015625
1949,-0.015625,-0.015625
1950,-0.015625,-0.015625
1951,0.015625,-0.015625
1952,0.015625,-0.015625
1953,0.015625,-0.015625
1954,0.015625,-0.015625
1955,0.015625,0.015625
1956,0.015625,-0.015625
1957,-0.015625,0.015625
1958,0.015625,-0.015625
1959,-0.015625,0.015625
1960,0.015625,-0.015625
1961,-0.015625,-0.015625
1962,0.015625,-0.015625
1963,-0.015625,-0.015625
1964,0.015625,0.015625
1965,-0.015625,0.015625
1966,-0.015625,0.015625
1967,-0.015625,0.015625
1968,-0.015625,0.015625
1969,-0.015625,0.015625
1970,0.015625,0.015625
1971,-0.015625,0.015625
1972,-0.015625,0.015625
1973,0.015625,-0.015625
1974,-0.015625,-0.015625
1975,-0.015625,0.015625
1976,-0.015625,-0.015625
1977,-0.015625,-0.015625
1978,0.015625,-0.015625
1979,-0.015625,-0.015625
1980,-0.015625,0.015625
1981,-0.015625,-0.015625
1982,-0.015625,0.015625
1983,-0.015625,0.015625
1984,-0.015625,-0.015625
1985,-0.015625,-0.015625
1986,-0.015625,0.015625
1987,-0.015625,-0.015625
1988,0.015625,-0.015625
1989,-0.015625,-0.015625
1990,0.015625,-0.015625
1991,-0.015625,0.015625
1992,-0.015625,0.015625
1993,-0.015625,-0.015625
1994,-0.015625,-0.015625
1995,0.015625,-0.015625
1996,-0.015625,0.015625
1997,-0.015625,0.015625
1998,-0.015625,0.015625
1999,-0.015625,0.015625
2000,0.015625,0.015625
2001,-0.015625,0.015625
2002,-0.015625,-0.015625
2003,0.015625,0.015625
2004,0.015625,-0.015625
2005,-0.015625,-0.015625
2006,0.015625,-0.015625
2007,-0.015625,-0.015625
2008,-0.015625,-0.015625
2009,-0.015625,-0.015625
2010,0.015625,-0.015625
2011,0.015625,-0.015625
2012,0.015625,-0.015625
2013,0.015625,-0.015625
2014,-0.015625,0.015625
2015,-0.015625,0.015625
2016,0.015625,-0.015625
2017,0.015625,-0.015625
2018,0.015625,-0.015625
2019,-0.015625,-0.015625
2020,0.015625,-0.015625
2021,0.015625,-0.015625
2022,-0.015625,-0.015625
2023,-0.015625,-0.015625
2024,-0.015625,-0.015625
2025,0.015625,-0.015625
2026,-0.015625,-0.015625
2027,0.015625,0.015625
2028,-0.015625,0.015625
2029,0.015625,0.015625
2030,-0.015625,0.015625
2031,-0.015625,0.015625
2032,-0.015625,0.015625
2033,-0.015625,0.015625
2034,0.015625,0.015625
2035,-0.015625,0.015625
2036,-0.015625,0.015625
2037,-0.015625,0.015625
2038,-0.015625,-0.015625
2039,-0.015625,-0.015625
2040,-0.015625,0.015625
2041,-0.015625,-0.015625
2042,0.015625,0.015625
2043,0.015625,-0.015625
2044,0.015625,0.015625
2045,0.015625,-0.015625
2046,-0.015625,-0.015625
2047,-0.015625,-0.015625
2048,0.015625,-0.015625
2049,0.015625,-0.015625
2050,0.015625,-0.015625
2051,0.015625,-0.015625
2052,0.015625,0.015625
2053,-0.015625,-0.015625
2054,0.015625,-0.015625
2055,0.015625,-0.015625
2056,0.015625,-0.015625
2057,0.015625,0.015625
2058,0.015625,-0.015625
2059,-0.015625,-0.015625
2060,0.015625,0.015625
2061,0.015625,0.015625
2062,-0.015625,0.015625
2063,0.015625,0.015625
2064,0.015625,0.015625
2065,0.015625,0.015625
